"fecha_hora_med","id_parametro","valor"
"2019-09-18T17:02:50.593Z","pm25_a",14.083333015441895
"2019-09-18T17:00:01.368Z","v_G",3.3121010773033848
"2019-09-18T17:00:01.367Z","v_P",4.970890362034974
"2019-09-18T17:00:01.367Z","v_B",3.313601123081149
"2019-09-18T17:00:01.366Z","v_O",4.965577912411879
"2019-09-18T17:00:01.365Z","c",358
"2019-09-18T16:03:01.800Z","l_e",14
"2019-09-18T16:03:01.800Z","l_p",78
"2019-09-18T16:03:01.799Z","l_s",-1
"2019-09-18T16:03:01.798Z","l_r",6.9763875007629395
"2019-09-18T16:03:01.797Z","l_t",48.69200134277344
"2019-09-18T16:03:01.194Z","a_BME",993.6883544921875
"2019-09-18T16:03:01.193Z","p",899.4568481445312
"2019-09-18T16:03:01.193Z","h",33.083984375
"2019-09-18T16:03:01.192Z","t",37.470001220703125
"2019-09-18T16:03:00.593Z","pm1",1.0472145080566406
"2019-09-18T16:03:00.593Z","pm25",1.5297313928604126
"2019-09-18T16:03:00.592Z","pm10",6.2331953048706055
"2019-09-18T16:02:50.594Z","pm1_a",8.166666030883789
"2019-09-18T16:02:50.593Z","pm25_a",11.75
"2019-09-18T16:02:50.592Z","pm10_a",12.333333969116211
"2019-09-18T16:00:01.368Z","v_G",3.3121010773033848
"2019-09-18T16:00:01.367Z","v_B",3.3134136173589286
"2019-09-18T16:00:01.367Z","v_P",4.973077841291544
"2019-09-18T16:00:01.366Z","v_O",4.9680778887051
"2019-09-18T16:00:01.365Z","c",384
"2019-09-18T15:03:01.795Z","l_e",14
"2019-09-18T15:03:01.794Z","l_p",78
"2019-09-18T15:03:01.793Z","l_s",-1
"2019-09-18T15:03:01.792Z","l_r",6.9673752784729
"2019-09-18T15:03:01.791Z","l_t",47.077999114990234
"2019-09-18T15:03:01.189Z","a_BME",982.5758056640625
"2019-09-18T15:03:01.188Z","p",900.65576171875
"2019-09-18T15:03:01.187Z","h",36.4296875
"2019-09-18T15:03:01.186Z","t",35.84000015258789
"2019-09-18T15:03:00.593Z","pm1",1.2730351686477661
"2019-09-18T15:03:00.593Z","pm25",1.9995315074920654
"2019-09-18T15:03:00.592Z","pm10",16.283815383911133
"2019-09-18T15:02:50.594Z","pm1_a",9.833333015441895
"2019-09-18T15:02:50.594Z","pm25_a",13.333333015441895
"2019-09-18T15:02:50.593Z","pm10_a",14.833332061767578
"2019-09-18T15:00:01.369Z","v_G",3.3119135715811643
"2019-09-18T15:00:01.368Z","v_B",3.3134136173589286
"2019-09-18T15:00:01.367Z","v_P",4.972140350181586
"2019-09-18T15:00:01.366Z","v_O",4.966515403521837
"2019-09-18T15:00:01.365Z","c",384
"2019-09-18T14:03:01.801Z","l_p",78
"2019-09-18T14:03:01.801Z","l_e",14
"2019-09-18T14:03:01.800Z","l_r",6.956561088562012
"2019-09-18T14:03:01.800Z","l_s",-1
"2019-09-18T14:03:01.799Z","l_t",46.00199890136719
"2019-09-18T14:03:01.196Z","p",901.6377563476562
"2019-09-18T14:03:01.196Z","a_BME",973.95654296875
"2019-09-18T14:03:01.195Z","h",38.8671875
"2019-09-18T14:03:01.194Z","t",34.849998474121094
"2019-09-18T14:03:00.594Z","pm1",2.544977903366089
"2019-09-18T14:03:00.594Z","pm25",3.9778571128845215
"2019-09-18T14:03:00.593Z","pm10",35.282920837402344
"2019-09-18T14:02:50.593Z","pm1_a",15.416666984558105
"2019-09-18T14:02:50.592Z","pm10_a",24.416667938232422
"2019-09-18T14:02:50.592Z","pm25_a",21.833332061767578
"2019-09-18T14:00:01.367Z","v_B",3.31397613452559
"2019-09-18T14:00:01.367Z","v_G",3.3121010773033848
"2019-09-18T14:00:01.366Z","v_P",4.973390338328197
"2019-09-18T14:00:01.366Z","v_O",4.957140492422255
"2019-09-18T14:00:01.365Z","c",409
"2019-09-18T13:03:01.812Z","l_e",14
"2019-09-18T13:03:01.811Z","l_p",77
"2019-09-18T13:03:01.810Z","l_s",-1
"2019-09-18T13:03:01.810Z","l_r",6.934030532836914
"2019-09-18T13:03:01.809Z","l_t",41.15999984741211
"2019-09-18T13:03:01.206Z","a_BME",970.5979614257812
"2019-09-18T13:03:01.206Z","p",901.983154296875
"2019-09-18T13:03:01.205Z","h",51.1796875
"2019-09-18T13:03:01.204Z","t",29.709999084472656
"2019-09-18T13:03:00.604Z","pm25",5.00748872756958
